id,song_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,time_signature,type1,uri,track_href,analysis_url,class
27356GVuMPFWiJSZCragoM,make up,Ariana Grande,0.671,0.714,7,-5.373,1,0.21,0.0844,1.48e-06,0.0568,0.477,105.137,2.344930231,3,audio_features,spotify:track:27356GVuMPFWiJSZCragoM,https://api.spotify.com/v1/tracks/27356GVuMPFWiJSZCragoM,https://api.spotify.com/v1/audio-analysis/27356GVuMPFWiJSZCragoM,yes
5Il6Oe7lr5XM7A0cWbVQtr,bad idea,Ariana Grande,0.847,0.579,1,-5.314,1,0.0719,0.0268,0.0545,0.102,0.569,137.998,4.451872369,4,audio_features,spotify:track:5Il6Oe7lr5XM7A0cWbVQtr,https://api.spotify.com/v1/tracks/5Il6Oe7lr5XM7A0cWbVQtr,https://api.spotify.com/v1/audio-analysis/5Il6Oe7lr5XM7A0cWbVQtr,yes
3wFLWP0FcIqHK1wb1CPthQ,fake smile,Ariana Grande,0.45,0.619,9,-7.412,1,0.372,0.329,0.0,0.319,0.427,83.3,3.4814029600000005,4,audio_features,spotify:track:3wFLWP0FcIqHK1wb1CPthQ,https://api.spotify.com/v1/tracks/3wFLWP0FcIqHK1wb1CPthQ,https://api.spotify.com/v1/audio-analysis/3wFLWP0FcIqHK1wb1CPthQ,yes
2hloaUoRonYssMuqLCBLTX,bloodline,Ariana Grande,0.758,0.665,2,-5.188,0,0.0774,0.0815,0.000157,0.216,0.643,151.976,3.6149556310000004,4,audio_features,spotify:track:2hloaUoRonYssMuqLCBLTX,https://api.spotify.com/v1/tracks/2hloaUoRonYssMuqLCBLTX,https://api.spotify.com/v1/audio-analysis/2hloaUoRonYssMuqLCBLTX,yes
4uTvPEr01pjTbZgl7jcKBD,NASA,Ariana Grande,0.747,0.458,6,-6.891,1,0.303,0.451,0.0,0.252,0.47,75.029,3.0333940000000004,4,audio_features,spotify:track:4uTvPEr01pjTbZgl7jcKBD,https://api.spotify.com/v1/tracks/4uTvPEr01pjTbZgl7jcKBD,https://api.spotify.com/v1/audio-analysis/4uTvPEr01pjTbZgl7jcKBD,yes
1TEL6MlSSVLSdhOSddidlJ,needy,Ariana Grande,0.647,0.309,7,-7.948,0,0.0366,0.78,7.41e-06,0.202,0.195,87.045,2.8596071910000003,4,audio_features,spotify:track:1TEL6MlSSVLSdhOSddidlJ,https://api.spotify.com/v1/tracks/1TEL6MlSSVLSdhOSddidlJ,https://api.spotify.com/v1/audio-analysis/1TEL6MlSSVLSdhOSddidlJ,yes
39LmTF9RgyakzSYX8txrow,imagine,Ariana Grande,0.729,0.475,8,-4.985,1,0.0364,0.378,0.0,0.12,0.371,62.52,3.5378540890000005,3,audio_features,spotify:track:39LmTF9RgyakzSYX8txrow,https://api.spotify.com/v1/tracks/39LmTF9RgyakzSYX8txrow,https://api.spotify.com/v1/audio-analysis/39LmTF9RgyakzSYX8txrow,yes
4g5LUzHFRr4Zlok8KzERmI,Chiquitita,ABBA,0.526,0.555,9,-8.08,1,0.0338,0.701,6.69e-06,0.299,0.38,84.088,5.4507756800000005,4,audio_features,spotify:track:4g5LUzHFRr4Zlok8KzERmI,https://api.spotify.com/v1/tracks/4g5LUzHFRr4Zlok8KzERmI,https://api.spotify.com/v1/audio-analysis/4g5LUzHFRr4Zlok8KzERmI,yes
7wuJGgpTNzbUyn26IOY6rj,Total Eclipse of the Heart,Bonnie Tyler,0.431,0.723,8,-5.887,1,0.056,0.145,0.0,0.375,0.189,130.547,4.456089120000001,4,audio_features,spotify:track:7wuJGgpTNzbUyn26IOY6rj,https://api.spotify.com/v1/tracks/7wuJGgpTNzbUyn26IOY6rj,https://api.spotify.com/v1/audio-analysis/7wuJGgpTNzbUyn26IOY6rj,yes
12q3V8ShACq2PSWINMc2rC,It's Too Late,Carole King,0.45,0.441,9,-12.718,0,0.0352,0.498,0.00562,0.133,0.811,208.282,3.8862943910000003,4,audio_features,spotify:track:12q3V8ShACq2PSWINMc2rC,https://api.spotify.com/v1/tracks/12q3V8ShACq2PSWINMc2rC,https://api.spotify.com/v1/audio-analysis/12q3V8ShACq2PSWINMc2rC,yes
0X3d9gx7UDYgcwwkgTeNLR,Seasons in the Sun,Terry Jacks,0.678,0.611,6,-8.306,1,0.0506,0.777,0.0,0.175,0.821,98.949,3.4891864490000004,4,audio_features,spotify:track:0X3d9gx7UDYgcwwkgTeNLR,https://api.spotify.com/v1/tracks/0X3d9gx7UDYgcwwkgTeNLR,https://api.spotify.com/v1/audio-analysis/0X3d9gx7UDYgcwwkgTeNLR,yes
6zeE5tKyr8Nu882DQhhSQI,Dust in the Wind,Kansas,0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,3.437852089,4,audio_features,spotify:track:6zeE5tKyr8Nu882DQhhSQI,https://api.spotify.com/v1/tracks/6zeE5tKyr8Nu882DQhhSQI,https://api.spotify.com/v1/audio-analysis/6zeE5tKyr8Nu882DQhhSQI,yes
41v23mPw4Se92JKUGvnkmW,On The Radio,Donna Summer,0.734,0.45,4,-13.92,0,0.035,0.113,1.13e-05,0.296,0.595,127.46,4.025197169,4,audio_features,spotify:track:41v23mPw4Se92JKUGvnkmW,https://api.spotify.com/v1/tracks/41v23mPw4Se92JKUGvnkmW,https://api.spotify.com/v1/audio-analysis/41v23mPw4Se92JKUGvnkmW,yes
6R6ib5FgDYlG0rPA9c5DVv,Queen Of Hearts,Juice Newton,0.658,0.862,2,-9.963,1,0.0535,0.211,5.44e-05,0.2,0.969,169.532,3.4305186090000004,4,audio_features,spotify:track:6R6ib5FgDYlG0rPA9c5DVv,https://api.spotify.com/v1/tracks/6R6ib5FgDYlG0rPA9c5DVv,https://api.spotify.com/v1/audio-analysis/6R6ib5FgDYlG0rPA9c5DVv,yes
11y8GSP2ASv8S9n0FiiDva,Angel Of The Morning,Juice Newton,0.452,0.313,8,-9.309,1,0.026,0.433,2.6e-05,0.0772,0.344,75.806,4.17408348,4,audio_features,spotify:track:11y8GSP2ASv8S9n0FiiDva,https://api.spotify.com/v1/tracks/11y8GSP2ASv8S9n0FiiDva,https://api.spotify.com/v1/audio-analysis/11y8GSP2ASv8S9n0FiiDva,yes
2pag2vElkdroT8hIO4Gozi,It's a Heartache,Bonnie Tyler,0.54,0.707,0,-5.541,1,0.0294,0.0291,1.24e-06,0.368,0.494,118.875,3.4960699200000005,4,audio_features,spotify:track:2pag2vElkdroT8hIO4Gozi,https://api.spotify.com/v1/tracks/2pag2vElkdroT8hIO4Gozi,https://api.spotify.com/v1/audio-analysis/2pag2vElkdroT8hIO4Gozi,yes
36CKza28wMxYdjdzji7ine,I Started A Joke,Bee Gees,0.31,0.464,7,-8.755,1,0.0275,0.156,8.94e-06,0.132,0.431,144.775,3.138512769,4,audio_features,spotify:track:36CKza28wMxYdjdzji7ine,https://api.spotify.com/v1/tracks/36CKza28wMxYdjdzji7ine,https://api.spotify.com/v1/audio-analysis/36CKza28wMxYdjdzji7ine,yes
3BCSIFo2mLFFhSsg0QwpPw,A Horse With No Name,America,0.673,0.64,11,-9.252,0,0.0338,0.781,1.67e-05,0.168,0.89,122.883,3.7909591510000005,4,audio_features,spotify:track:3BCSIFo2mLFFhSsg0QwpPw,https://api.spotify.com/v1/tracks/3BCSIFo2mLFFhSsg0QwpPw,https://api.spotify.com/v1/audio-analysis/3BCSIFo2mLFFhSsg0QwpPw,yes
41AE8ODX2JETBCa6muhSLY,Heart Of Glass,Blondie,0.726,0.696,4,-8.017,1,0.0333,0.00114,0.0771,0.0563,0.41,114.691,4.203200729000001,4,audio_features,spotify:track:41AE8ODX2JETBCa6muhSLY,https://api.spotify.com/v1/tracks/41AE8ODX2JETBCa6muhSLY,https://api.spotify.com/v1/audio-analysis/41AE8ODX2JETBCa6muhSLY,yes
2JoZzpdeP2G6Csfdq5aLXP,How Deep Is Your Love,Bee Gees,0.633,0.357,5,-9.366,0,0.0264,0.105,0.0,0.133,0.674,104.938,4.0867484,4,audio_features,spotify:track:2JoZzpdeP2G6Csfdq5aLXP,https://api.spotify.com/v1/tracks/2JoZzpdeP2G6Csfdq5aLXP,https://api.spotify.com/v1/audio-analysis/2JoZzpdeP2G6Csfdq5aLXP,yes
3mRM4NM8iO7UBqrSigCQFH,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees,0.703,0.826,10,-7.179,0,0.0341,0.0322,0.00629,0.179,0.945,103.564,4.756311791000001,4,audio_features,spotify:track:3mRM4NM8iO7UBqrSigCQFH,https://api.spotify.com/v1/tracks/3mRM4NM8iO7UBqrSigCQFH,https://api.spotify.com/v1/audio-analysis/3mRM4NM8iO7UBqrSigCQFH,yes
5KgbyD2lQQlIupAaPjgiXg,"Night Fever - From ""Saturday Night Fever"" Soundtrack",Bee Gees,0.733,0.795,1,-7.224,0,0.0249,0.0266,0.000948,0.083,0.892,109.122,3.5376207510000004,4,audio_features,spotify:track:5KgbyD2lQQlIupAaPjgiXg,https://api.spotify.com/v1/tracks/5KgbyD2lQQlIupAaPjgiXg,https://api.spotify.com/v1/audio-analysis/5KgbyD2lQQlIupAaPjgiXg,yes
7GVUmCP00eSsqc4tzj1sDD,Come and Get Your Love - Single Version,Redbone,0.731,0.804,11,-7.621,0,0.0473,0.172,0.00028,0.0685,0.957,107.383,3.4322853110000002,4,audio_features,spotify:track:7GVUmCP00eSsqc4tzj1sDD,https://api.spotify.com/v1/tracks/7GVUmCP00eSsqc4tzj1sDD,https://api.spotify.com/v1/audio-analysis/7GVUmCP00eSsqc4tzj1sDD,yes
50q2aUjWoTn6CJIfSPRJQA,(They Long To Be) Close To You,Carpenters,0.533,0.245,8,-14.652,1,0.0326,0.707,4.21e-05,0.122,0.236,89.328,4.600092,4,audio_features,spotify:track:50q2aUjWoTn6CJIfSPRJQA,https://api.spotify.com/v1/tracks/50q2aUjWoTn6CJIfSPRJQA,https://api.spotify.com/v1/audio-analysis/50q2aUjWoTn6CJIfSPRJQA,yes
0KMGxYKeUzK9wc5DZCt3HT,If You Leave Me Now,Chicago,0.429,0.564,11,-6.784,1,0.0268,0.0193,0.000828,0.128,0.276,104.212,3.9229617910000005,4,audio_features,spotify:track:0KMGxYKeUzK9wc5DZCt3HT,https://api.spotify.com/v1/tracks/0KMGxYKeUzK9wc5DZCt3HT,https://api.spotify.com/v1/audio-analysis/0KMGxYKeUzK9wc5DZCt3HT,yes
15ob9SMGLWrexuPuyuMjKl,Gloria,Laura Branigan,0.775,0.866,9,-3.598,1,0.0295,0.135,0.0376,0.152,0.875,131.338,4.9178816890000006,4,audio_features,spotify:track:15ob9SMGLWrexuPuyuMjKl,https://api.spotify.com/v1/tracks/15ob9SMGLWrexuPuyuMjKl,https://api.spotify.com/v1/audio-analysis/15ob9SMGLWrexuPuyuMjKl,yes
0ZFqB9g2FujbmMSrjqsL3j,Ben - Single Version,Michael Jackson,0.435,0.161,5,-10.84,1,0.0298,0.911,0.000214,0.113,0.291,136.166,2.789839129,4,audio_features,spotify:track:0ZFqB9g2FujbmMSrjqsL3j,https://api.spotify.com/v1/tracks/0ZFqB9g2FujbmMSrjqsL3j,https://api.spotify.com/v1/audio-analysis/0ZFqB9g2FujbmMSrjqsL3j,yes
0Z3xhSOhrawLV81YdiDiiJ,Venus,Shocking Blue,0.691,0.762,11,-6.47,0,0.0367,0.462,0.0286,0.0804,0.957,128.111,3.1256125110000004,4,audio_features,spotify:track:0Z3xhSOhrawLV81YdiDiiJ,https://api.spotify.com/v1/tracks/0Z3xhSOhrawLV81YdiDiiJ,https://api.spotify.com/v1/audio-analysis/0Z3xhSOhrawLV81YdiDiiJ,yes
4NtUY5IGzHCaqfZemmAu56,Dancing Queen,ABBA,0.539,0.884,9,-6.53,1,0.0403,0.382,0.00166,0.76,0.752,100.812,3.8449602310000004,4,audio_features,spotify:track:4NtUY5IGzHCaqfZemmAu56,https://api.spotify.com/v1/tracks/4NtUY5IGzHCaqfZemmAu56,https://api.spotify.com/v1/audio-analysis/4NtUY5IGzHCaqfZemmAu56,yes
0yJqVJvhL5sKNX2VKVSz0C,Never Marry A Railroad Man,Shocking Blue,0.512,0.724,2,-7.4,0,0.0394,0.464,0.0731,0.193,0.672,133.067,3.0707280800000003,4,audio_features,spotify:track:0yJqVJvhL5sKNX2VKVSz0C,https://api.spotify.com/v1/tracks/0yJqVJvhL5sKNX2VKVSz0C,https://api.spotify.com/v1/audio-analysis/0yJqVJvhL5sKNX2VKVSz0C,yes
0KYw94O1KaTSGIcPKkYFW6,Los Cochinos,Mojinos Escozios,0.568,0.671,0,-9.635,1,0.0402,0.0495,0.0,0.0304,0.963,137.273,3.9005280090000003,4,audio_features,spotify:track:0KYw94O1KaTSGIcPKkYFW6,https://api.spotify.com/v1/tracks/0KYw94O1KaTSGIcPKkYFW6,https://api.spotify.com/v1/audio-analysis/0KYw94O1KaTSGIcPKkYFW6,yes
2N3U8uTYhjX2KwGT0pf5x0,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,0.394,0.661,4,-8.684,1,0.192,0.00996,0.0,0.343,0.335,149.818,4.349870329000001,4,audio_features,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,https://api.spotify.com/v1/tracks/2N3U8uTYhjX2KwGT0pf5x0,https://api.spotify.com/v1/audio-analysis/2N3U8uTYhjX2KwGT0pf5x0,yes
0VgkVdmE4gld66l8iyGjgx,Mask Off,Future,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,3.4100682000000004,4,audio_features,spotify:track:0VgkVdmE4gld66l8iyGjgx,https://api.spotify.com/v1/tracks/0VgkVdmE4gld66l8iyGjgx,https://api.spotify.com/v1/audio-analysis/0VgkVdmE4gld66l8iyGjgx,yes
00IVCOuWQRkRdPIItBRv3N,Es mejor caminar,Revolver,0.614,0.517,2,-6.715,1,0.0271,0.72,0.0,0.698,0.36,106.023,4.70609412,4,audio_features,spotify:track:00IVCOuWQRkRdPIItBRv3N,https://api.spotify.com/v1/tracks/00IVCOuWQRkRdPIItBRv3N,https://api.spotify.com/v1/audio-analysis/00IVCOuWQRkRdPIItBRv3N,yes
5IW6QpcJyGAqzOio7Tqy1P,LOST,Fler,0.749,0.474,1,-7.583,0,0.197,0.559,0.0,0.122,0.283,90.055,2.9536090710000003,4,audio_features,spotify:track:5IW6QpcJyGAqzOio7Tqy1P,https://api.spotify.com/v1/tracks/5IW6QpcJyGAqzOio7Tqy1P,https://api.spotify.com/v1/audio-analysis/5IW6QpcJyGAqzOio7Tqy1P,yes
0H8XeaJunhvpBdBFIYi6Sh,Deja Vu,Post Malone,0.62,0.69,7,-6.508,1,0.0493,0.0931,0.0,0.131,0.331,133.935,3.9036280710000004,4,audio_features,spotify:track:0H8XeaJunhvpBdBFIYi6Sh,https://api.spotify.com/v1/tracks/0H8XeaJunhvpBdBFIYi6Sh,https://api.spotify.com/v1/audio-analysis/0H8XeaJunhvpBdBFIYi6Sh,yes
6bnaZrHHN85JasU5ti0qfk,Feels Like Ooh,Le Flex,0.65,0.779,6,-5.842,0,0.039,0.0332,0.195,0.0828,0.431,111.01,3.964045946,4,audio_features,spotify:track:6bnaZrHHN85JasU5ti0qfk,https://api.spotify.com/v1/tracks/6bnaZrHHN85JasU5ti0qfk,https://api.spotify.com/v1/audio-analysis/6bnaZrHHN85JasU5ti0qfk,yes
4rvWlVjhumrBRcMV5gRPFp,HIGH,YBRE,0.776,0.396,5,-8.558,0,0.174,0.297,0.0,0.0914,0.888,149.972,3.2004973420000002,4,audio_features,spotify:track:4rvWlVjhumrBRcMV5gRPFp,https://api.spotify.com/v1/tracks/4rvWlVjhumrBRcMV5gRPFp,https://api.spotify.com/v1/audio-analysis/4rvWlVjhumrBRcMV5gRPFp,yes
03uOJUuuTgaFFI1Efal1no,The Son of Flynn - Remixed by Moby,Daft Punk,0.621,0.853,7,-7.504,0,0.0311,0.543,0.912,0.423,0.2,105.997,6.538347431000001,4,audio_features,spotify:track:03uOJUuuTgaFFI1Efal1no,https://api.spotify.com/v1/tracks/03uOJUuuTgaFFI1Efal1no,https://api.spotify.com/v1/audio-analysis/03uOJUuuTgaFFI1Efal1no,yes
33GIRndxiOvtqSr8nUtYhm,Amsterdam,Mando Diao,0.325,0.878,2,-2.701,0,0.0422,0.0202,0.167,0.264,0.494,86.41,3.3838510090000002,4,audio_features,spotify:track:33GIRndxiOvtqSr8nUtYhm,https://api.spotify.com/v1/tracks/33GIRndxiOvtqSr8nUtYhm,https://api.spotify.com/v1/audio-analysis/33GIRndxiOvtqSr8nUtYhm,yes
6F9DPkjP6Tbz9FLgLyYgX6,Love With A Quality,KAROL G,0.849,0.752,4,-3.756,0,0.146,0.0646,3.15e-06,0.106,0.586,101.018,3.7294079200000003,4,audio_features,spotify:track:6F9DPkjP6Tbz9FLgLyYgX6,https://api.spotify.com/v1/tracks/6F9DPkjP6Tbz9FLgLyYgX6,https://api.spotify.com/v1/audio-analysis/6F9DPkjP6Tbz9FLgLyYgX6,no
1eRdeUgwXTHexTTY7kqPS4,Baby,KAROL G,0.713,0.682,7,-5.852,1,0.0555,0.164,0.0,0.113,0.489,160.503,4.000296671,4,audio_features,spotify:track:1eRdeUgwXTHexTTY7kqPS4,https://api.spotify.com/v1/tracks/1eRdeUgwXTHexTTY7kqPS4,https://api.spotify.com/v1/audio-analysis/1eRdeUgwXTHexTTY7kqPS4,no
690JwCXepkfh98mSMxCrrd,Sin Corazón,KAROL G,0.8,0.766,10,-4.625,1,0.0553,0.242,6.96e-06,0.11,0.657,141.936,2.8533904000000003,4,audio_features,spotify:track:690JwCXepkfh98mSMxCrrd,https://api.spotify.com/v1/tracks/690JwCXepkfh98mSMxCrrd,https://api.spotify.com/v1/audio-analysis/690JwCXepkfh98mSMxCrrd,no
0QHOIQxRlIPYPJ1HLgIN8S,Dices Que Te Vas,KAROL G,0.506,0.287,7,-10.009,1,0.0643,0.861,0.0,0.605,0.57,147.076,3.3676173510000003,4,audio_features,spotify:track:0QHOIQxRlIPYPJ1HLgIN8S,https://api.spotify.com/v1/tracks/0QHOIQxRlIPYPJ1HLgIN8S,https://api.spotify.com/v1/audio-analysis/0QHOIQxRlIPYPJ1HLgIN8S,no
24SkzbH7hGhUvqIaKlJ1TY,Pineapple,KAROL G,0.778,0.664,4,-4.627,0,0.083,0.0399,1.95e-06,0.31,0.657,94.951,3.0160603200000002,4,audio_features,spotify:track:24SkzbH7hGhUvqIaKlJ1TY,https://api.spotify.com/v1/tracks/24SkzbH7hGhUvqIaKlJ1TY,https://api.spotify.com/v1/audio-analysis/24SkzbH7hGhUvqIaKlJ1TY,no
6NUDfOCXlQT0RIuYJCXbfe,La Vida Continuó,KAROL G,0.808,0.834,6,-3.141,0,0.183,0.279,0.0,0.0321,0.76,153.95,2.787605751,4,audio_features,spotify:track:6NUDfOCXlQT0RIuYJCXbfe,https://api.spotify.com/v1/tracks/6NUDfOCXlQT0RIuYJCXbfe,https://api.spotify.com/v1/audio-analysis/6NUDfOCXlQT0RIuYJCXbfe,no
69XHHNUwwgm7I0dlfqaGJS,Bebesita,KAROL G,0.714,0.826,7,-3.897,0,0.0385,0.319,1.6e-05,0.216,0.742,91.997,3.0842783510000005,4,audio_features,spotify:track:69XHHNUwwgm7I0dlfqaGJS,https://api.spotify.com/v1/tracks/69XHHNUwwgm7I0dlfqaGJS,https://api.spotify.com/v1/audio-analysis/69XHHNUwwgm7I0dlfqaGJS,no
4RGKft6YTTWHjpQeRIInuS,Culpables,KAROL G,0.728,0.812,8,-3.017,0,0.0833,0.287,2.9e-06,0.13,0.418,130.029,3.8160763200000005,4,audio_features,spotify:track:4RGKft6YTTWHjpQeRIInuS,https://api.spotify.com/v1/tracks/4RGKft6YTTWHjpQeRIInuS,https://api.spotify.com/v1/audio-analysis/4RGKft6YTTWHjpQeRIInuS,no
3fFMAZtSAK5YQ3Zdl3EE4Q,Mi Cama,KAROL G,0.832,0.812,9,-4.777,1,0.0885,0.216,6.77e-05,0.0978,0.658,163.076,2.4851663690000003,4,audio_features,spotify:track:3fFMAZtSAK5YQ3Zdl3EE4Q,https://api.spotify.com/v1/tracks/3fFMAZtSAK5YQ3Zdl3EE4Q,https://api.spotify.com/v1/audio-analysis/3fFMAZtSAK5YQ3Zdl3EE4Q,no
0Y0QTT6W7zRVKv9hWdYkCg,La Ocasión Perfecta,KAROL G,0.876,0.621,1,-5.071,1,0.0564,0.0421,1.11e-06,0.0858,0.497,132.948,3.7116242310000005,4,audio_features,spotify:track:0Y0QTT6W7zRVKv9hWdYkCg,https://api.spotify.com/v1/tracks/0Y0QTT6W7zRVKv9hWdYkCg,https://api.spotify.com/v1/audio-analysis/0Y0QTT6W7zRVKv9hWdYkCg,no
4EKZsrsCKyqr64FBHLc0DU,Créeme,KAROL G,0.715,0.874,6,-3.576,1,0.0548,0.126,0.000162,0.105,0.652,96.995,3.5716214310000005,4,audio_features,spotify:track:4EKZsrsCKyqr64FBHLc0DU,https://api.spotify.com/v1/tracks/4EKZsrsCKyqr64FBHLc0DU,https://api.spotify.com/v1/audio-analysis/4EKZsrsCKyqr64FBHLc0DU,no
75myWkNUTahMKBbP6xCOlt,Go Karo,KAROL G,0.746,0.727,9,-3.342,1,0.0639,0.0465,1.02e-06,0.0793,0.826,93.037,2.4978332890000003,4,audio_features,spotify:track:75myWkNUTahMKBbP6xCOlt,https://api.spotify.com/v1/tracks/75myWkNUTahMKBbP6xCOlt,https://api.spotify.com/v1/audio-analysis/75myWkNUTahMKBbP6xCOlt,no
5yV2jwp1AZnulVkiWEorq7,Mi Cama - Remix,KAROL G,0.817,0.78,9,-4.521,1,0.0765,0.299,0.0,0.0977,0.797,162.978,3.2842823510000003,4,audio_features,spotify:track:5yV2jwp1AZnulVkiWEorq7,https://api.spotify.com/v1/tracks/5yV2jwp1AZnulVkiWEorq7,https://api.spotify.com/v1/audio-analysis/5yV2jwp1AZnulVkiWEorq7,no
0VU7mSqoaNxseitmR4chF5,Yo Aprendí,KAROL G,0.703,0.75,6,-3.568,0,0.348,0.342,0.0,0.108,0.86,90.135,3.0985119690000005,4,audio_features,spotify:track:0VU7mSqoaNxseitmR4chF5,https://api.spotify.com/v1/tracks/0VU7mSqoaNxseitmR4chF5,https://api.spotify.com/v1/audio-analysis/0VU7mSqoaNxseitmR4chF5,no
6PLihys6LLwbCI9GRByWZ0,Más Fuerte,Greeicy,0.827,0.814,11,-4.335,0,0.0631,0.109,0.000135,0.241,0.506,91.996,3.0793949200000004,4,audio_features,spotify:track:6PLihys6LLwbCI9GRByWZ0,https://api.spotify.com/v1/tracks/6PLihys6LLwbCI9GRByWZ0,https://api.spotify.com/v1/audio-analysis/6PLihys6LLwbCI9GRByWZ0,no
5jX5LKsgCcM2GMSLfVYn78,Ya Para Qué,Greeicy,0.738,0.266,0,-9.251,1,0.0737,0.941,0.0,0.194,0.583,87.038,3.4387354400000003,4,audio_features,spotify:track:5jX5LKsgCcM2GMSLfVYn78,https://api.spotify.com/v1/tracks/5jX5LKsgCcM2GMSLfVYn78,https://api.spotify.com/v1/audio-analysis/5jX5LKsgCcM2GMSLfVYn78,no
2ao2cefwytJfOr6lsYx1ZC,Jacuzzi,Greeicy,0.828,0.743,0,-4.576,0,0.0693,0.0942,0.0,0.0601,0.912,93.022,3.1020620400000003,4,audio_features,spotify:track:2ao2cefwytJfOr6lsYx1ZC,https://api.spotify.com/v1/tracks/2ao2cefwytJfOr6lsYx1ZC,https://api.spotify.com/v1/audio-analysis/2ao2cefwytJfOr6lsYx1ZC,no
5Olgt8adke15M1zpzja0Ao,Ganas,Greeicy,0.803,0.812,0,-2.459,1,0.0584,0.0444,0.00101,0.0984,0.709,87.99,3.6069554710000005,4,audio_features,spotify:track:5Olgt8adke15M1zpzja0Ao,https://api.spotify.com/v1/tracks/5Olgt8adke15M1zpzja0Ao,https://api.spotify.com/v1/audio-analysis/5Olgt8adke15M1zpzja0Ao,no
041Kcvnw8nOdq8xiRibPTG,Destino,Greeicy,0.701,0.767,0,-3.055,1,0.0746,0.0135,7.29e-06,0.0612,0.695,188.085,3.0080601600000003,4,audio_features,spotify:track:041Kcvnw8nOdq8xiRibPTG,https://api.spotify.com/v1/tracks/041Kcvnw8nOdq8xiRibPTG,https://api.spotify.com/v1/audio-analysis/041Kcvnw8nOdq8xiRibPTG,no
5BqYi6ovWyeMXmSss76zAe,Mentira,Greeicy,0.778,0.772,4,-3.901,0,0.247,0.0737,3.83e-06,0.178,0.541,184.02,3.62807256,4,audio_features,spotify:track:5BqYi6ovWyeMXmSss76zAe,https://api.spotify.com/v1/tracks/5BqYi6ovWyeMXmSss76zAe,https://api.spotify.com/v1/audio-analysis/5BqYi6ovWyeMXmSss76zAe,no
2W3CfTy42ojF6iPtp9ip9f,Qué Lío,Greeicy,0.84,0.633,7,-5.622,1,0.208,0.0618,8.85e-06,0.109,0.725,93.021,3.7069574710000004,4,audio_features,spotify:track:2W3CfTy42ojF6iPtp9ip9f,https://api.spotify.com/v1/tracks/2W3CfTy42ojF6iPtp9ip9f,https://api.spotify.com/v1/audio-analysis/2W3CfTy42ojF6iPtp9ip9f,no
1NSNyd5tlNzRxwQMDaT0FS,Uh Lala,Greeicy,0.651,0.751,11,-4.816,1,0.267,0.228,0.0,0.267,0.796,185.877,2.8620572400000004,4,audio_features,spotify:track:1NSNyd5tlNzRxwQMDaT0FS,https://api.spotify.com/v1/tracks/1NSNyd5tlNzRxwQMDaT0FS,https://api.spotify.com/v1/audio-analysis/1NSNyd5tlNzRxwQMDaT0FS,no
5UJ0ekAw8exus0fvaUWSZ8,A Mí No,Greeicy,0.747,0.824,1,-4.312,1,0.0752,0.159,2.29e-06,0.0794,0.851,173.969,3.1625132490000003,4,audio_features,spotify:track:5UJ0ekAw8exus0fvaUWSZ8,https://api.spotify.com/v1/tracks/5UJ0ekAw8exus0fvaUWSZ8,https://api.spotify.com/v1/audio-analysis/5UJ0ekAw8exus0fvaUWSZ8,no
5HGiC7IuudTnIu8Eg9p4dM,Menos De Ti,Greeicy,0.795,0.839,9,-4.174,0,0.053,0.047,0.00186,0.0946,0.282,105.008,2.810506209,4,audio_features,spotify:track:5HGiC7IuudTnIu8Eg9p4dM,https://api.spotify.com/v1/tracks/5HGiC7IuudTnIu8Eg9p4dM,https://api.spotify.com/v1/audio-analysis/5HGiC7IuudTnIu8Eg9p4dM,no
0o0eubjweqWRrZ4PuW8s3n,Contigo,Greeicy,0.722,0.697,1,-4.33,1,0.108,0.213,6.73e-06,0.0866,0.817,173.961,2.85872384,4,audio_features,spotify:track:0o0eubjweqWRrZ4PuW8s3n,https://api.spotify.com/v1/tracks/0o0eubjweqWRrZ4PuW8s3n,https://api.spotify.com/v1/audio-analysis/0o0eubjweqWRrZ4PuW8s3n,no
36MMDlQwvVLVH0In2L9P8s,Esta Vez,Greeicy,0.619,0.436,9,-8.211,1,0.0735,0.781,0.0,0.141,0.713,78.655,1.9662559910000001,4,audio_features,spotify:track:36MMDlQwvVLVH0In2L9P8s,https://api.spotify.com/v1/tracks/36MMDlQwvVLVH0In2L9P8s,https://api.spotify.com/v1/audio-analysis/36MMDlQwvVLVH0In2L9P8s,no
3fhOpwaKobrELFjKLcXHgI,Enemigos Ocultos,Ozuna,0.71,0.845,10,-3.296,0,0.222,0.22,0.0,0.416,0.718,172.087,7.429265249000001,4,audio_features,spotify:track:3fhOpwaKobrELFjKLcXHgI,https://api.spotify.com/v1/tracks/3fhOpwaKobrELFjKLcXHgI,https://api.spotify.com/v1/audio-analysis/3fhOpwaKobrELFjKLcXHgI,no
